Country,year,Population,area
Sweden,1986,8377863.0,450300.0
Switzerland,1986,6493442.0,41280.0
Syria,1986,11020718.0,185180.0
Tajikistan,1986,4690913.0,142550.0
Tanzania,1986,22516809.0,947300.0
Thailand,1986,53002775.0,513120.0
East Timor,1986,674128.0,14870.0
Togo,1986,3363448.0,56790.0
Tonga,1986,94147.0,750.0
Trinidad and Tobago,1986,1184053.0,5130.0
Tunisia,1986,7509750.0,163610.0
Turkey,1986,50187091.0,783560.0
Turkmenistan,1986,3310059.0,488100.0
Turks and Caicos Islands,1986,9873.0,950.0
Tuvalu,1986,8741.0,30.0
Uganda,1986,15133740.0,241550.0
Ukraine,1986,51063970.0,603560.0
United Arab Emirates,1986,1430548.0,83600.0
United Kingdom,1986,56519444.0,243610.0
United States,1986,243032017.0,9629090.0
Uruguay,1986,3031032.0,176220.0
Uzbekistan,1986,18640558.0,447400.0
Vanuatu,1986,133040.0,12190.0
Venezuela,1986,17968530.0,912050.0
West Bank and Gaza,1986,1817336.0,6020.0
Vietnam,1986,62459557.0,331690.0
Virgin Islands (U.S.),1986,104698.0,350.0
Zambia,1986,7242496.0,752610.0
Zimbabwe,1986,9198874.0,390760.0
Afghanistan,1987,11337932.0,652230.0
Albania,1987,3121336.0,28750.0
Algeria,1987,23917889.0,2381740.0
American Samoa,1987,42448.0,200.0
Andorra,1987,48458.0,470.0
Angola,1987,10285712.0,1246700.0
Antigua & Barbuda,1987,63484.0,440.0
Argentina,1987,31326473.0,2780400.0
Armenia,1987,3457054.0,29740.0
Aruba,1987,61835.0,180.0
Australia,1987,16314778.0,7741220.0
Austria,1987,7623700.0,83870.0
Azerbaijan,1987,6886428.0,86600.0
Bahamas,1987,243391.0,13880.0
Bahrain,1987,448994.0,690.0
Bangladesh,1987,98149262.0,144000.0
Barbados,1987,257609.0,430.0
Belarus,1987,10113451.0,207600.0
Belgium,1987,9916261.0,
Belize,1987,174326.0,22970.0
Benin,1987,4546136.0,112620.0
Bermuda,1987,59730.0,50.0
Bhutan,1987,500952.0,47000.0
Bolivia,1987,6464736.0,1098580.0
Bosnia-Herzegovina,1987,4491745.0,51210.0
Botswana,1987,1260720.0,581730.0
Brazil,1987,142437479.0,8514880.0
Brunei,1987,235980.0,5770.0
Bulgaria,1987,8943721.0,110990.0
Burkina Faso,1987,8140076.0,274220.0
Burundi,1987,5108581.0,27830.0
Cambodia,1987,8228268.0,181040.0
Cameroon,1987,11031515.0,475440.0
Canada,1987,26541981.0,9984670.0
Cape Verde,1987,323972.0,4030.0
Cayman Islands,1987,21343.0,260.0
Chad,1987,5409275.0,1284000.0
Channel Islands,1987,136716.0,190.0
Chile,1987,12507488.0,756090.0
China,1987,1092646739.0,9599960.0
Colombia,1987,32324326.0,1141750.0
Comoros,1987,379589.0,1860.0
"Congo, Dem. Rep.",1987,31721541.0,2344860.0
"Congo, Rep.",1987,2202106.0,342000.0
Costa Rica,1987,2872214.0,51100.0
Cote d'Ivoire,1987,10939987.0,322460.0
Croatia,1987,4758152.0,56540.0
Cuba,1987,10269276.0,109890.0
Cyprus,1987,723380.0,9250.0
Denmark,1987,5116351.0,43090.0
Djibouti,1987,485565.0,23200.0
Dominica,1987,72368.0,750.0
Ecuador,1987,9504132.0,283560.0
Egypt,1987,52173840.0,1001450.0
El Salvador,1987,5051885.0,21040.0
Equatorial Guinea,1987,343290.0,28050.0
Eritrea,1987,2933871.0,117600.0
Estonia,1987,1551288.0,45230.0
Ethiopia,1987,43470219.0,1221900.0
Faeroe Islands,1987,47194.0,1390.0
Fiji,1987,721725.0,18270.0
Finland,1987,4937259.0,338150.0
France,1987,56005443.0,549190.0
French Polynesia,1987,184958.0,4000.0
Gabon,1987,876877.0,267670.0
Gambia,1987,804134.0,11300.0
Georgia,1987,5394998.0,69700.0
Germany,1987,77864381.0,356970.0
Ghana,1987,13480381.0,238540.0
Gibraltar,1987,26653.0,10.0
Greece,1987,9979755.0,131960.0
Greenland,1987,54371.0,341700.0
Grenada,1987,99381.0,340.0
Guam,1987,121924.0,540.0
Guatemala,1987,8523785.0,108890.0
Guinea,1987,5375058.0,245860.0
Guinea-Bissau,1987,987718.0,36130.0
Guyana,1987,745149.0,214970.0
Haiti,1987,6670566.0,27750.0
Honduras,1987,4497875.0,112490.0
"Hong Kong, China",1987,5564596.0,1092.0
Hungary,1987,10482364.0,93030.0
Iceland,1987,246867.0,103000.0
India,1987,817232241.0,3287260.0
Indonesia,1987,171728916.0,1904570.0
Iran,1987,51152122.0,1745150.0
Iraq,1987,16293719.0,438320.0
Ireland,1987,3566416.0,70280.0
Isle of Man,1987,66449.0,570.0
Israel,1987,4215756.0,22070.0
Italy,1987,56980621.0,301340.0
Jamaica,1987,2348572.0,10990.0
Japan,1987,121021830.0,377800.0
Jordan,1987,2982349.0,88780.0
Kazakhstan,1987,16167926.0,2724900.0
Kenya,1987,21140344.0,580370.0
Kiribati,1987,67262.0,810.0
Kosovo,1987,1650450.0,10887.0
Kuwait,1987,1917950.0,17820.0
Kyrgyzstan,1987,4179484.0,199950.0
Laos,1987,3895066.0,236800.0
Latvia,1987,2629831.0,64550.0
Lebanon,1987,2672182.0,10450.0
Lesotho,1987,1520244.0,30360.0
Liberia,1987,2196204.0,111370.0
Libya,1987,4076888.0,1759540.0
Liechtenstein,1987,27799.0,160.0
Lithuania,1987,3628532.0,65300.0
Luxembourg,1987,371079.0,
"Macao, China",1987,322655.0,28.0
"Macedonia, FYR",1987,1994368.0,25710.0
Madagascar,1987,10563491.0,587040.0
Malawi,1987,8108484.0,118480.0
Malaysia,1987,16703500.0,330800.0
Maldives,1987,203059.0,300.0
Mali,1987,8073178.0,1240190.0
Malta,1987,345490.0,320.0
Marshall Islands,1987,42148.0,
Mauritania,1987,1865356.0,1030700.0
Mauritius,1987,1030175.0,2040.0
Mayotte,1987,80450.0,370.0
Mexico,1987,80571067.0,1964380.0
"Micronesia, Fed. Sts.",1987,90024.0,700.0
Moldova,1987,4289099.0,33760.0
Monaco,1987,29169.0,2.0
Mongolia,1987,2033345.0,1564120.0
Montenegro,1987,616796.0,13810.0
Morocco,1987,23560825.0,446550.0
Mozambique,1987,13142516.0,799380.0
Myanmar,1987,40005369.0,676590.0
Namibia,1987,1247186.0,824290.0
Nepal,1987,17472138.0,147180.0
Netherlands,1987,14634787.0,41530.0
New Caledonia,1987,159180.0,18580.0
New Zealand,1987,3310408.0,267710.0
Nicaragua,1987,3882940.0,130370.0
Niger,1987,7233482.0,1267000.0
Nigeria,1987,88412917.0,923770.0
Northern Mariana Islands,1987,35904.0,
Norway,1987,4181326.0,323800.0
Oman,1987,1620573.0,309500.0
Pakistan,1987,98301647.0,796100.0
Palau,1987,14237.0,
Panama,1987,2318444.0,75420.0
Papua New Guinea,1987,3865402.0,462840.0
Paraguay,1987,3885433.0,406750.0
Peru,1987,20451712.0,1285220.0
Philippines,1987,57312794.0,300000.0
Poland,1987,37867481.0,312690.0
Portugal,1987,9912208.0,92120.0
Puerto Rico,1987,3428846.0,8870.0
Qatar,1987,423327.0,11590.0
Romania,1987,23312045.0,238390.0
Russia,1987,145056221.0,17098240.0
Rwanda,1987,6742390.0,26340.0
Samoa,1987,161014.0,2840.0
San Marino,1987,23208.0,60.0
Sao Tome and Principe,1987,107264.0,960.0
Saudi Arabia,1987,14642354.0,2149690.0
Senegal,1987,6846556.0,196720.0
Serbia,1987,9351938.0,88360.0
Seychelles,1987,70010.0,460.0
Sierra Leone,1987,3681945.0,71740.0
Singapore,1987,2822828.0,680.0
Slovak Republic,1987,5210451.0,49030.0
Slovenia,1987,1978541.0,20270.0
Solomon Islands,1987,286868.0,28900.0
Somalia,1987,6138907.0,637660.0
South Africa,1987,34463077.0,1219090.0
Spain,1987,38950965.0,505990.0
Sri Lanka,1987,16648992.0,65610.0
Sudan,1987,18130501.0,2505810.0
Suriname,1987,383916.0,163820.0
Swaziland,1987,767417.0,17360.0
Sweden,1987,8413658.0,450300.0
Switzerland,1987,6531160.0,41280.0
Syria,1987,11374772.0,185180.0
Tajikistan,1987,4849253.0,142550.0
Tanzania,1987,23204186.0,947300.0
Thailand,1987,53979503.0,513120.0
East Timor,1987,689170.0,14870.0
Togo,1987,3472459.0,56790.0
Tonga,1987,94399.0,750.0
Trinidad and Tobago,1987,1195243.0,5130.0
Tunisia,1987,7692246.0,163610.0
Turkey,1987,51168841.0,783560.0
Turkmenistan,1987,3392823.0,488100.0
Turks and Caicos Islands,1987,10224.0,950.0
Tuvalu,1987,8821.0,30.0
Uganda,1987,15668278.0,241550.0
Ukraine,1987,51185554.0,603560.0
United Arab Emirates,1987,1518991.0,83600.0
United Kingdom,1987,56649375.0,243610.0
United States,1987,245425409.0,9629090.0
Uruguay,1987,3049962.0,176220.0
Uzbekistan,1987,19111312.0,447400.0
Vanuatu,1987,136129.0,12190.0
Venezuela,1987,18437737.0,912050.0
West Bank and Gaza,1987,1879218.0,6020.0
Vietnam,1987,63881296.0,330350.0
Virgin Islands (U.S.),1987,104319.0,350.0
Zambia,1987,7469270.0,752610.0
Zimbabwe,1987,9535657.0,390760.0
Afghanistan,1988,11375768.0,652230.0
Albania,1988,3197064.0,28750.0
Algeria,1988,24591493.0,2381740.0
American Samoa,1988,44049.0,200.0
Andorra,1988,50431.0,470.0
Angola,1988,10544904.0,1246700.0
Antigua & Barbuda,1988,62538.0,440.0
Argentina,1988,31795515.0,2780400.0
Armenia,1988,3510439.0,29740.0
Aruba,1988,61077.0,180.0
Australia,1988,16585905.0,7741220.0
Austria,1988,7642479.0,83870.0
Azerbaijan,1988,6994139.0,86600.0
Bahamas,1988,247576.0,13880.0
Bahrain,1988,465235.0,690.0
Bangladesh,1988,100779551.0,144000.0
Barbados,1988,258524.0,430.0
Belarus,1988,10165746.0,207600.0
Belgium,1988,9931873.0,
Belize,1988,179025.0,22970.0
Benin,1988,4685375.0,112620.0
Bermuda,1988,60138.0,50.0
Bhutan,1988,517068.0,47000.0
Bolivia,1988,6592787.0,1098580.0
Bosnia-Herzegovina,1988,4542757.0,51210.0
Botswana,1988,1300097.0,581730.0
Brazil,1988,145150468.0,8514880.0
Brunei,1988,242750.0,5770.0
Bulgaria,1988,8918660.0,110990.0
Burkina Faso,1988,8356306.0,274220.0
Burundi,1988,5284173.0,27830.0
Cambodia,1988,8467109.0,181040.0
Cameroon,1988,11370394.0,475440.0
Canada,1988,26919036.0,9984670.0
Cape Verde,1988,328861.0,4030.0
Cayman Islands,1988,22539.0,260.0
Chad,1988,5585528.0,1284000.0
Channel Islands,1988,138186.0,190.0
Chile,1988,12716508.0,756090.0
China,1988,1114162025.0,9599960.0
Colombia,1988,32975533.0,1141750.0
Comoros,1988,391133.0,1860.0
"Congo, Dem. Rep.",1988,32688708.0,2344860.0
"Congo, Rep.",1988,2262496.0,342000.0
Costa Rica,1988,2944560.0,51100.0
Cote d'Ivoire,1988,11337122.0,322460.0
Croatia,1988,4773683.0,56540.0
Cuba,1988,10379080.0,109890.0
Cyprus,1988,736477.0,9250.0
Denmark,1988,5121511.0,43090.0
Djibouti,1988,523266.0,23200.0
Dominica,1988,71743.0,750.0
Ecuador,1988,9739179.0,283560.0
Egypt,1988,53617678.0,1001450.0
El Salvador,1988,5117577.0,21040.0
Equatorial Guinea,1988,354488.0,28050.0
Eritrea,1988,3020278.0,117600.0
Estonia,1988,1564278.0,45230.0
Ethiopia,1988,44908705.0,1221900.0
Faeroe Islands,1988,47789.0,1390.0
Fiji,1988,722918.0,18270.0
Finland,1988,4951886.0,338150.0
France,1988,56328053.0,549190.0
French Polynesia,1988,189742.0,4000.0
Gabon,1988,901473.0,267670.0
Gambia,1988,843060.0,11300.0
Georgia,1988,5441772.0,69700.0
Germany,1988,78146938.0,356970.0
Ghana,1988,13852597.0,238540.0
Gibraltar,1988,26700.0,10.0
Greece,1988,10017036.0,131960.0
Greenland,1988,54879.0,341700.0
Grenada,1988,98063.0,340.0
Guam,1988,124677.0,540.0
Guatemala,1988,8729406.0,108890.0
Guinea,1988,5548270.0,245860.0
Guinea-Bissau,1988,1009967.0,36130.0
Guyana,1988,734872.0,214970.0
Haiti,1988,6813344.0,27750.0
Honduras,1988,4631491.0,112490.0
"Hong Kong, China",1988,5644652.0,1092.0
Hungary,1988,10442721.0,93030.0
Iceland,1988,249563.0,103000.0
India,1988,834944397.0,3287260.0
Indonesia,1988,175000919.0,1904570.0
Iran,1988,53035939.0,1745150.0
Iraq,1988,16657708.0,438320.0
Ireland,1988,3563438.0,70280.0
Isle of Man,1988,67902.0,570.0
Israel,1988,4290860.0,22070.0
Italy,1988,56990645.0,301340.0
Jamaica,1988,2360159.0,10990.0
Japan,1988,121432942.0,377800.0
Jordan,1988,3086664.0,88780.0
Kazakhstan,1988,16344308.0,2724900.0
Kenya,1988,21899004.0,580370.0
Kiribati,1988,69104.0,810.0
Kosovo,1988,1656971.0,10887.0
Kuwait,1988,2002645.0,17820.0
Kyrgyzstan,1988,4260325.0,199950.0
Laos,1988,4009121.0,236800.0
Latvia,1988,2652684.0,64550.0
Lebanon,1988,2668593.0,10450.0
Lesotho,1988,1544580.0,30360.0
Liberia,1988,2170426.0,111370.0
Libya,1988,4187631.0,1759540.0
Liechtenstein,1988,28091.0,160.0
Lithuania,1988,3659613.0,65300.0
Luxembourg,1988,374117.0,
"Macao, China",1988,335952.0,28.0
"Macedonia, FYR",1988,1998471.0,25710.0
Madagascar,1988,10877757.0,587040.0
Malawi,1988,8620942.0,118480.0
Malaysia,1988,17202032.0,330800.0
Maldives,1988,209832.0,300.0
Mali,1988,8189984.0,1240190.0
Malta,1988,348912.0,320.0
Marshall Islands,1988,44063.0,
Mauritania,1988,1916240.0,1030700.0
Mauritius,1988,1037260.0,2040.0
Mayotte,1988,84942.0,370.0
Mexico,1988,82223153.0,1964380.0
"Micronesia, Fed. Sts.",1988,92020.0,700.0
Moldova,1988,4320927.0,33760.0
Monaco,1988,29238.0,2.0
Mongolia,1988,2089716.0,1564120.0
Montenegro,1988,616055.0,13810.0
Morocco,1988,24027330.0,446550.0
Mozambique,1988,13124285.0,799380.0
Myanmar,1988,40711172.0,676590.0
Namibia,1988,1303879.0,824290.0
Nepal,1988,17865238.0,147180.0
Netherlands,1988,14723266.0,41530.0
New Caledonia,1988,162030.0,18580.0
New Zealand,1988,3332297.0,267710.0
Nicaragua,1988,3968453.0,130370.0
Niger,1988,7445788.0,1267000.0
Nigeria,1988,90773613.0,923770.0
Northern Mariana Islands,1988,38570.0,
Norway,1988,4199817.0,323800.0
Oman,1988,1679089.0,309500.0
Pakistan,1988,101420791.0,796100.0
Palau,1988,14485.0,
Panama,1988,2368772.0,75420.0
Papua New Guinea,1988,3960243.0,462840.0
Paraguay,1988,3994328.0,406750.0
Peru,1988,20909897.0,1285220.0
Philippines,1988,58844392.0,300000.0
Poland,1988,37990683.0,312690.0
Portugal,1988,9896416.0,92120.0
Puerto Rico,1988,3457232.0,8870.0
Qatar,1988,445203.0,11590.0
Romania,1988,23408397.0,238390.0
Russia,1988,146040116.0,17098240.0
Rwanda,1988,7048075.0,26340.0
Samoa,1988,161424.0,2840.0
San Marino,1988,23463.0,60.0
Sao Tome and Principe,1988,109268.0,960.0
Saudi Arabia,1988,15239174.0,2149690.0
Senegal,1988,7062540.0,196720.0
Serbia,1988,9396975.0,88360.0
Seychelles,1988,69990.0,460.0
Sierra Leone,1988,3791078.0,71740.0
Singapore,1988,2880188.0,680.0
Slovak Republic,1988,5234119.0,49030.0
Slovenia,1988,1991454.0,20270.0
Solomon Islands,1988,294962.0,28900.0
Somalia,1988,6217331.0,637660.0
South Africa,1988,35195598.0,1219090.0
Spain,1988,39032625.0,505990.0
Sri Lanka,1988,16883250.0,65610.0
Sudan,1988,18669146.0,2505810.0
Suriname,1988,391851.0,163820.0
Swaziland,1988,801350.0,17360.0
Sweden,1988,8457108.0,450300.0
Switzerland,1988,6571461.0,41280.0
Syria,1988,11730217.0,185180.0
Tajikistan,1988,5008827.0,142550.0
Tanzania,1988,23914852.0,947300.0
Thailand,1988,54933561.0,513120.0
East Timor,1988,703696.0,14870.0
Togo,1988,3579489.0,56790.0
Tonga,1988,94680.0,750.0
Trinidad and Tobago,1988,1204890.0,5130.0
Tunisia,1988,7871460.0,163610.0
Turkey,1988,52126497.0,783560.0
Turkmenistan,1988,3479088.0,488100.0
Turks and Caicos Islands,1988,10588.0,950.0
Tuvalu,1988,8889.0,30.0
Uganda,1988,16227778.0,241550.0
Ukraine,1988,51280766.0,603560.0
United Arab Emirates,1988,1613904.0,83600.0
United Kingdom,1988,56797704.0,243610.0
United States,1988,247865202.0,9629090.0
Uruguay,1988,3069094.0,176220.0
Uzbekistan,1988,19583186.0,447400.0
Vanuatu,1988,139369.0,12190.0
Venezuela,1988,18912431.0,912050.0
West Bank and Gaza,1988,1945947.0,6020.0
Vietnam,1988,65313709.0,330360.0
Virgin Islands (U.S.),1988,103761.0,350.0
Zambia,1988,7696070.0,752610.0
Zimbabwe,1988,9866776.0,390760.0
Afghanistan,1989,11608351.0,652230.0
Albania,1989,3253659.0,28750.0
Algeria,1989,25257671.0,2381740.0
American Samoa,1989,45591.0,200.0
Andorra,1989,52449.0,470.0
Angola,1989,10820992.0,1246700.0
Antigua & Barbuda,1989,61967.0,440.0
Argentina,1989,32263559.0,2780400.0
Armenia,1989,3542720.0,29740.0
Aruba,1989,61032.0,180.0
Australia,1989,16849253.0,7741220.0
Austria,1989,7669601.0,83870.0
Azerbaijan,1989,7104058.0,86600.0
Bahamas,1989,251855.0,13880.0
Bahrain,1989,481126.0,690.0
Bangladesh,1989,103400571.0,144000.0
Barbados,1989,259454.0,430.0
Belarus,1989,10206300.0,207600.0
Belgium,1989,9952253.0,
Belize,1989,183470.0,22970.0
Benin,1989,4836240.0,112620.0
Bermuda,1989,60539.0,50.0
Bhutan,1989,529284.0,47000.0
Bolivia,1989,6723046.0,1098580.0
Bosnia-Herzegovina,1989,4559256.0,51210.0
Botswana,1989,1339813.0,581730.0
Brazil,1989,147801816.0,8514880.0
Brunei,1989,249738.0,5770.0
Bulgaria,1989,8878348.0,110990.0
Burkina Faso,1989,8579825.0,274220.0
Burundi,1989,5454475.0,27830.0
Cambodia,1989,8723550.0,181040.0
Cameroon,1989,11716975.0,475440.0
Canada,1989,27296517.0,9984670.0
Cape Verde,1989,334473.0,4030.0
Cayman Islands,1989,23776.0,260.0
Chad,1989,5769273.0,1284000.0
Channel Islands,1989,139528.0,190.0
Chile,1989,12928491.0,756090.0
China,1989,1135128009.0,9599960.0
Colombia,1989,33624442.0,1141750.0
Comoros,1989,403003.0,1860.0
"Congo, Dem. Rep.",1989,33763056.0,2344860.0
"Congo, Rep.",1989,2323890.0,342000.0
Costa Rica,1989,3018953.0,51100.0
Cote d'Ivoire,1989,11744698.0,322460.0
Croatia,1989,4780627.0,56540.0
Cuba,1989,10486110.0,109890.0
Cyprus,1989,751047.0,9250.0
Denmark,1989,5129472.0,43090.0
Djibouti,1989,558810.0,23200.0
Dominica,1989,71242.0,750.0
Ecuador,1989,9977380.0,283560.0
Egypt,1989,55035937.0,1001450.0
El Salvador,1989,5184221.0,21040.0
Equatorial Guinea,1989,365451.0,28050.0
Eritrea,1989,3091083.0,117600.0
Estonia,1989,1570051.0,45230.0
Ethiopia,1989,46433604.0,1221900.0
Faeroe Islands,1989,48105.0,1390.0
Fiji,1989,724624.0,18270.0
Finland,1989,4967776.0,338150.0
France,1989,56643349.0,549190.0
French Polynesia,1989,194249.0,4000.0
Gabon,1989,926648.0,267670.0
Gambia,1989,881146.0,11300.0
Georgia,1989,5466610.0,69700.0
Germany,1989,78514790.0,356970.0
Ghana,1989,14232493.0,238540.0
Gibraltar,1989,26760.0,10.0
Greece,1989,10065859.0,131960.0
Greenland,1989,55296.0,341700.0
Grenada,1989,96871.0,340.0
Guam,1989,127525.0,540.0
Guatemala,1989,8940285.0,108890.0
Guinea,1989,5763843.0,245860.0
Guinea-Bissau,1989,1032797.0,36130.0
Guyana,1989,726237.0,214970.0
Haiti,1989,6956301.0,27750.0
Honduras,1989,4766802.0,112490.0
"Hong Kong, China",1989,5722161.0,1092.0
Hungary,1989,10409854.0,93030.0
Iceland,1989,252219.0,103000.0
India,1989,852736160.0,3287260.0
Indonesia,1989,178233231.0,1904570.0
Iran,1989,54735239.0,1745150.0
Iraq,1989,17048167.0,438320.0
Ireland,1989,3561331.0,70280.0
Isle of Man,1989,69265.0,570.0
Israel,1989,4383341.0,22070.0
Italy,1989,56997093.0,301340.0
Jamaica,1989,2371713.0,10990.0
Japan,1989,121831143.0,377800.0
Jordan,1989,3209466.0,88780.0
Kazakhstan,1989,16471843.0,2724900.0
Kenya,1989,22668238.0,580370.0
Kiribati,1989,70863.0,810.0
Kosovo,1989,1663953.0,10887.0
Kuwait,1989,2054443.0,17820.0
Kyrgyzstan,1989,4333114.0,199950.0
Laos,1989,4126935.0,236800.0
Latvia,1989,2665711.0,64550.0
Lebanon,1989,2676615.0,10450.0
Lesotho,1989,1569936.0,30360.0
Liberia,1989,2137018.0,111370.0
Libya,1989,4294547.0,1759540.0
Liechtenstein,1989,28405.0,160.0
Lithuania,1989,3683711.0,65300.0
Luxembourg,1989,377708.0,
"Macao, China",1989,348467.0,28.0
"Macedonia, FYR",1989,1999338.0,25710.0
Madagascar,1989,11205548.0,587040.0
Malawi,1989,9073088.0,118480.0
Malaysia,1989,17707064.0,330800.0
Maldives,1989,216553.0,300.0
Mali,1989,8322726.0,1240190.0
Malta,1989,352304.0,320.0
Marshall Islands,1989,45813.0,
Mauritania,1989,1968870.0,1030700.0
Mauritius,1989,1045588.0,2040.0
Mayotte,1989,89710.0,370.0
Mexico,1989,83901643.0,1964380.0
"Micronesia, Fed. Sts.",1989,94091.0,700.0
Moldova,1989,4346449.0,33760.0
Monaco,1989,29313.0,2.0
Mongolia,1989,2141006.0,1564120.0
Montenegro,1989,615201.0,13810.0
Morocco,1989,24489354.0,446550.0
Mozambique,1989,13181941.0,799380.0
Myanmar,1989,41379635.0,676590.0
Namibia,1989,1360921.0,824290.0
Nepal,1989,18285434.0,147180.0
Netherlands,1989,14816751.0,41530.0
New Caledonia,1989,165131.0,18580.0
New Zealand,1989,3360350.0,267710.0
Nicaragua,1989,4055262.0,130370.0
Niger,1989,7671233.0,1267000.0
Nigeria,1989,93179755.0,923770.0
Northern Mariana Islands,1989,41243.0,
Norway,1989,4219532.0,323800.0
Oman,1989,1741965.0,309500.0
Pakistan,1989,104530689.0,796100.0
Palau,1989,14762.0,
Panama,1989,2419618.0,75420.0
Papua New Guinea,1989,4057406.0,462840.0
Paraguay,1989,4103909.0,406750.0
Peru,1989,21368856.0,1285220.0
Philippines,1989,60391168.0,300000.0
Poland,1989,38094812.0,312690.0
Portugal,1989,9886997.0,92120.0
Puerto Rico,1989,3486638.0,8870.0
Qatar,1989,463062.0,11590.0
Romania,1989,23472562.0,238390.0
Russia,1989,146895053.0,17098240.0
Rwanda,1989,7239097.0,26340.0
Samoa,1989,162001.0,2840.0
San Marino,1989,23740.0,60.0
Sao Tome and Principe,1989,111373.0,960.0
Saudi Arabia,1989,15810980.0,2149690.0
Senegal,1989,7285378.0,196720.0
Serbia,1989,9450482.0,88360.0
Seychelles,1989,70150.0,460.0
Sierra Leone,1989,3878211.0,71740.0
Singapore,1989,2943633.0,680.0
Slovak Republic,1989,5256475.0,49030.0
Slovenia,1989,2000910.0,20270.0
Solomon Islands,1989,303258.0,28900.0
Somalia,1989,6285456.0,637660.0
South Africa,1989,35965131.0,1219090.0
Spain,1989,39110106.0,505990.0
Sri Lanka,1989,17111785.0,65610.0
Sudan,1989,19284633.0,2505810.0
Suriname,1989,400133.0,163820.0
Swaziland,1989,833787.0,17360.0
Sweden,1989,8506236.0,450300.0
Switzerland,1989,6618268.0,41280.0
Syria,1989,12088714.0,185180.0
Tajikistan,1989,5160375.0,142550.0
Tanzania,1989,24663284.0,947300.0
Thailand,1989,55812794.0,513120.0
East Timor,1989,720198.0,14870.0
Togo,1989,3684309.0,56790.0
Tonga,1989,94943.0,750.0
Trinidad and Tobago,1989,1213625.0,5130.0
Tunisia,1989,8050936.0,163610.0
Turkey,1989,53066569.0,783560.0
Turkmenistan,1989,3570558.0,488100.0
Turks and Caicos Islands,1989,11019.0,950.0
Tuvalu,1989,8949.0,30.0
Uganda,1989,16802258.0,241550.0
Ukraine,1989,51343974.0,603560.0
United Arab Emirates,1989,1712117.0,83600.0
United Kingdom,1989,56953861.0,243610.0
United States,1989,250340795.0,9629090.0
Uruguay,1989,3088985.0,176220.0
Uzbekistan,1989,20052259.0,447400.0
Vanuatu,1989,142852.0,12190.0
Venezuela,1989,19388262.0,912050.0
West Bank and Gaza,1989,2019486.0,6020.0
Vietnam,1989,66757401.0,330360.0
Virgin Islands (U.S.),1989,103333.0,350.0
Zambia,1989,7921028.0,752610.0
Zimbabwe,1989,10184966.0,390760.0
Afghanistan,1990,12067570.0,652230.0
Albania,1990,3281453.0,28750.0
Algeria,1990,25912364.0,2381740.0
American Samoa,1990,47044.0,200.0
Andorra,1990,54511.0,470.0
Angola,1990,11127870.0,1246700.0
Antigua & Barbuda,1990,61906.0,440.0
Argentina,1990,32729740.0,2780400.0
Armenia,1990,3544695.0,29740.0
Aruba,1990,62148.0,180.0
Australia,1990,17096869.0,7741220.0
Austria,1990,7706571.0,83870.0
Azerbaijan,1990,7216503.0,86600.0
Bahamas,1990,256338.0,13880.0
Bahrain,1990,495944.0,690.0
Bangladesh,1990,105983136.0,144000.0
Barbados,1990,260374.0,430.0
Belarus,1990,10231983.0,207600.0
Belgium,1990,9978241.0,
Belize,1990,187552.0,22970.0
Benin,1990,5001271.0,112620.0
Bermuda,1990,60931.0,50.0
Bhutan,1990,535505.0,47000.0
Bolivia,1990,6856246.0,1098580.0
Bosnia-Herzegovina,1990,4526996.0,51210.0
